measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091705.csv	p1	0.47892	0	115.495	830	0
BD18_1510091705.csv	p2	0.50394	0	14.9164	873	0
BD18_1510091705.csv	p3	0.64944	94.146	10.8003	1123	189
BD18_1510091705.csv	p4	0.80541	19.469	15.7484	1391	39
BD18_1510091705.csv	p5	0.57727	23.369	25.2375	999	47
BD18_1510091705.csv	p6	0.54818	7.472	222.671	949	15
BD18_1510091705.csv	p7	1.06207	97.609	11.9617	1832	196
BD18_1510091705.csv	p8	0.586	3.51	42.0135	1014	7
BD18_1510091705.csv	p9	0.83917	29.344	21.5976	1449	59
BD18_1510091705.csv	p10	0.49696	6.49	209.195	861	13
BD18_1510091705.csv	p11	0.99631	98.046	21.5031	1719	197
BD18_1510091705.csv	p12	0.89562	97.079	10.6339	1546	195
BD18_1510091705.csv	p13	1.00911	98.046	19.5785	1741	197
BD18_1510091705.csv	p14	0.90028	98.046	11.0033	1554	197
BD18_1510091705.csv	p16	0.68494	29.344	21.3216	1184	59
BD18_1510091705.csv	p17	0.53828	7.987	74.0466	932	16
BD18_1510091705.csv	p18	0.45098	12.995	15.6119	782	26
BD18_1510091705.csv	p19	0.58077	7.987	12.8891	1005	16
BD18_1510091705.csv	p24	0.81298	29.344	34.2963	1404	59
BD18_1510091705.csv	p25	0.56913	7.472	21.3999	985	15
BD18_1510091705.csv	p26	0.90377	97.079	12.1476	1560	195
BD18_1510091705.csv	p27	0.97303	97.609	30.8476	1679	196
BD18_1510091705.csv	p28	0.84266	29.344	22.8584	1455	59
BD18_1510091705.csv	p29	0.45215	4.462	203.549	784	9
BD18_1510091705.csv	p31	0.64362	29.344	255.401	1113	59
BD18_1510091705.csv	p32	1.07255	97.609	11.0628	1850	196
BD18_1510091705.csv	p33	1.03763	98.046	14.8141	1790	197
BD18_1510091705.csv	p34	1.01726	98.046	17.4343	1755	197
BD18_1510091705.csv	p36	0.59764	29.344	168.012	1034	59
BD18_1510091705.csv	p37	1.06731	97.609	11.5226	1841	196
BD18_1510091705.csv	p38	0.9544	97.609	30.584	1647	196
BD18_1510091705.csv	p39	0.59764	37.83	221.869	1034	76
BD18_1510091705.csv	p41	1.07895	98.561	10.2357	1861	198
BD18_1510091705.csv	p42	1.04927	98.046	13.5216	1810	197
BD18_1510091705.csv	p43	0.6442	19.469	45.9028	1114	39
BD18_1510091705.csv	p44	0.59764	19.469	249.137	1034	39
BD18_1510091705.csv	p45	0.59764	56.831	49.517	1034	114
BD18_1510091705.csv	p46	0.6605	101.541	12.3769	1142	204
BD18_1510091705.csv	p47	1.10863	98.046	10.1281	1912	197
BD18_1510091705.csv	p48	1.00096	97.609	20.7632	1727	196
BD18_1510091705.csv	p49	1.02832	97.609	16.2629	1774	196
BD18_1510091705.csv	p50	1.14006	97.609	28.3717	1966	196
BD18_1510091705.csv	p51	0.92414	98.046	123.85	1595	197
BD18_1510091705.csv	p52	1.058	97.609	12.6729	1825	196
BD18_1510091705.csv	p54	0.7379	94.614	29.8954	1275	190
BD18_1510091705.csv	p55	0.60696	101.104	106.024	1050	203
BD18_1510091705.csv	p57	0.88806	117.499	51.0849	1533	236
